Date,Sha,Code Size
2016-02-25 23:16:15,e089e5d5f57e84097cbd2dd573d1fbdeee8de755,727620
2016-02-25 21:01:21,ee95c94021b3fe965c211f41d15db732c2e2c0e0,727511
2016-02-17 20:03:14,dccf25e2d913e2cea30c222b4bfea8639005fb8b,727506
2016-02-17 10:35:52,dccf25e2d913e2cea30c222b4bfea8639005fb8b,727506
2016-02-07 20:57:30,61a2289607a5a7cc2dcee5731d25ee99a6d4caad,727501
2016-02-07 20:56:19,dcf203c75910a80217d53a7ffc91d99fa17613d5,727051
2016-02-06 22:56:20,dcf203c75910a80217d53a7ffc91d99fa17613d5,727051
2016-02-06 08:37:51,82d34384689a9ef1eb2b49948c1fe081ee4e4048,727446
2016-02-05 21:26:52,23d9d9fa5d1a8d8a2b32e6c024db8d8ce0f5a6e0,726996
2016-02-05 18:28:56,d6c5fa12caa6e8e6580150ef6230974463992118,716643
2016-02-05 16:39:40,a896238d18f18e3cc97ece6313c042bd29089b42,727032
2016-02-05 13:56:53,a896238d18f18e3cc97ece6313c042bd29089b42,727032
2016-02-03 22:16:49,c0f5a6401646f5211a65b4c0ff0f585f548a4f03,726934
2016-02-03 22:01:45,9917440c3f9f58a16359f7fb9de5f310baf9b1ea,722303
2016-02-03 21:23:11,a8c0acd4cd1e0d35eb9f4aab2586f469836d55cf,727690
2016-02-03 21:11:28,c644cbf415675ac7650c9b442980e1d5149b2724,726954
2016-02-03 21:07:11,22d9fa1c9770cc962037a779909925f3aa45ecd1,726737
2016-02-03 20:57:10,723fcb3a1eb5d8399b4490ccdd04a096aebd9da9,722323
2016-02-03 20:47:56,ac67b9b77d23fc342d5c28c2942698c707ea082d,721917
2016-02-03 18:44:46,76e4dc7793b5c6f2bc09fe2a8c5ddb8a65d7981d,722395
2016-02-03 18:42:18,794bd049a0217fda35c9dd3be483cca03cd3367b,723347
2016-02-03 18:19:42,c46c5c7d4fdd747a6e7b1f1a4ed251f6020c35d7,722173
2016-02-03 14:37:17,0b26230a0dd1dde9514dbbe7d6f06a3402c6e8b3,726289
2016-02-02 23:20:01,eeb623655e1ac45cb471508dcbf8568a1e26bf81,721875
2016-02-02 14:34:53,3e5aeb823dd3a389e97b3abf6f65c3358bf9061f,721989
2016-01-29 03:07:12,388c35ead599c61b9999aa55d7309661f7064f4a,721947
2016-01-29 03:01:22,0b9c466f4ebdfa7dc6863cb88d9337e3a6897b3a,721133
2016-01-28 09:22:12,0b9c466f4ebdfa7dc6863cb88d9337e3a6897b3a,721133
2016-01-27 19:10:34,1b71d58b91645b4e770ad5bbf2a40d635a0069d5,721627
2016-01-27 15:17:31,9706019bc77a457fded42774994fd848969c7726,720813
2016-01-27 03:44:27,9706019bc77a457fded42774994fd848969c7726,720813
2016-01-27 02:18:11,26b6f471d68806e967114d8c5e47310dc559ea73,719982
2016-01-27 02:15:23,7504c1b4b60f6d660b3c4db2270b18736a94576b,719983
2016-01-25 13:43:14,2f668f8f9d30aee7c2d83654c340a1e844ed6f88,720041
2016-01-10 17:30:44,cb2bfae4c4db398a018e1b6522b3b0455eac8928,720042
2016-01-10 13:36:08,cb2bfae4c4db398a018e1b6522b3b0455eac8928,720042
2016-01-10 13:23:35,05b8b61746a987b15d1f49c6a25c8ac1fce6e45b,719971
2015-12-29 15:08:42,50d696a9ee2febf5301e35071c418fdf370cfb83,720030
2015-12-29 15:08:23,08693a87849f33aab79690b9896f05506232223a,720123
2015-12-29 15:03:08,5d3f3969fe95110e992131dabc5548641664f84b,719163
2015-12-24 15:53:05,5d3f3969fe95110e992131dabc5548641664f84b,719163
2015-12-16 23:35:53,a1d4e84664578f97ce51c2704449787f3fded85c,716665
2015-12-16 16:51:08,03db905fa87b428619a05df881c7a76aa462f456,714708
2015-12-16 16:48:59,2a594e2ecdc48d2bde9e30a47b9feb4cc5407346,713655
2015-12-09 22:48:14,8c24f4125059defdf40a9b5af0f6b999f71269aa,719173
2015-12-09 22:18:18,8c24f4125059defdf40a9b5af0f6b999f71269aa,719173
2015-12-06 19:17:55,2e2d7e4d21b873f962ba98b6d1c25d370cc60780,718996
2015-12-06 19:17:17,bc76734e54d2003452aa9f415940ef1b38c84b80,718650
2015-12-06 19:16:42,9211bce1a5ccf5ba712a84e0870516fe7c663a92,718680
2015-12-06 19:16:26,27c6945be40d6bc1ea44f99b2554ee3f6ca47ca5,718683
2015-12-06 15:14:33,27c6945be40d6bc1ea44f99b2554ee3f6ca47ca5,718683
2015-12-06 01:23:49,2a5e358dfc85298466833cb63549d969b9a135b3,718645
2015-12-04 22:31:19,0717eac4ec9d296b442d29d536b558d958347353,718618
2015-11-27 21:09:34,42c6637a8c2e732011860660ba366a49e606c9b9,714497
2015-11-19 20:41:32,72641faea2fb07de8f0fad0858d674584d957252,718648
2015-11-18 05:34:10,d65583f6da4866a0d7f579356080c8727ca70973,718646
2015-11-17 22:42:12,d65583f6da4866a0d7f579356080c8727ca70973,718646
2015-11-17 22:42:12,a5a3058317793b889ee80c9cb986200f5c77ff1f,718466
2015-11-17 22:42:12,97a96209e31b8889de14a5d62471acc5a8267c89,718496
2015-11-17 22:20:12,25554957288598475b7cd17071b94545202fd20f,718496
2015-11-17 22:13:44,25554957288598475b7cd17071b94545202fd20f,718496
2015-11-17 22:05:53,c80140188229269ead4b6f033ad6a42090a00c57,718509
2015-11-17 22:02:43,820ecc5907f5f65a092271784887d41fe7579e57,716713
2015-11-12 05:46:33,9db2c2e27941c2cc210081ee8c3e13894c09cfce,716679
2015-11-12 05:46:19,4c51e5ffa2fda96077c0b874ebbfe50a6666dd55,716707
2015-11-12 03:48:39,658495878d96498a105b36e87b0026caa86a4ce0,714736
2015-11-12 01:19:00,b23e4182918a3d35c9f9feb470194c63f4be68f0,716737
2015-11-12 01:13:30,89e3b68fbb950f2c6f001390eb8f433c73119559,715411
2015-11-12 00:51:29,511e4decbf8522c6776de721b84e2f4eb515aa5d,715382
2015-11-12 00:34:38,55acbcc7a5bb5ac4f86df4fcd60b485303a98972,714373
2015-11-11 21:54:14,9e15c6ef4d307dee0f9a51732449aed507770a12,714149
2015-11-11 21:34:24,5f4ef70921e6594f78a68df35ff383aa175b5fb8,714153
2015-11-11 21:27:16,3ca1a98ef40913fe68420cf3bbfb0d76c2960bd8,714187
2015-11-11 19:54:07,e12fc6ca880d33717257dff660c6589818cfd8b8,714194
2015-11-11 19:53:15,e12fc6ca880d33717257dff660c6589818cfd8b8,714194
2015-11-11 19:36:16,79345e5aa5b4c2cacb61b6a1b08f1b690d3529e7,714149
2015-10-31 10:13:33,c37ce4267fddcb93dafb3648e5ff01edccaf8dcf,714123
2015-10-30 14:43:32,48f781d0a163270ba070d2eba101230a0e1f2123,714121
2015-10-23 20:36:28,3dd0d2c40c09c075d663428628ad094d611890c3,714734
2015-10-22 14:05:44,c0f21c59b032df406c35ec5aea5773942903a2b5,714847
2015-10-22 03:07:02,4b1d0cd570022c4ed6a53d5d14e000737da3f258,714151
2015-10-22 01:49:56,aa98e172d8f9fd4cb817bbf243344616f4cee192,713748
2015-10-21 23:35:03,954e397c15c206be778d4c86157b4f0bcb4aa95d,713751
2015-10-19 20:44:30,f28d46578b7f98252c61ea78d4b5802dbe072471,713745
2015-10-05 22:43:27,dde87a06981bf3e7315989128299b399b96ef76d,713965
2015-09-24 18:02:43,954e397c15c206be778d4c86157b4f0bcb4aa95d,713751
2015-09-20 13:04:42,b5e45ec170acfe31e030573def3b4094f22dd113,714757
2015-09-07 23:52:25,ae5a92d00f09eb67e353b30fb2d71539e7161201,713748
2015-09-07 21:35:21,9e4b175d0b472fe24337cb07da3f6c43c50f5ffd,713749
2015-09-07 21:26:19,9e4b175d0b472fe24337cb07da3f6c43c50f5ffd,713749
2015-09-03 20:19:25,eca69eab34957536eac9073b507f0ae2d534ab95,713552
2015-09-03 19:45:42,6cef91bf274915f779d56c40893503c944efe718,713956
2015-08-27 06:34:48,c29d9c067038d718d1a66b1b2ba8acb1847303a1,713553
2015-08-27 02:51:15,c29d9c067038d718d1a66b1b2ba8acb1847303a1,713553
2015-08-19 12:43:59,e22fc97286d2766c596108f13ba49d27a30f8c37,714548
2015-08-19 12:43:58,5137b614e613f1d1675c6d4dea4da0fbe6d814a2,714341
2015-08-19 12:43:58,81abf3cf397497f8a3059b0b3bf344affcd4acdb,713952
2015-08-19 12:42:06,6d2d554388dce9517d753709b78480d724c29790,713797
2015-08-19 12:42:05,3565b5dfc737fc0ff33b3a87a5dd50535418e9f3,713525
2015-08-10 15:35:33,08be2bf79a4ab46b064eedbd2055821f6f640917,713521
2015-08-10 04:27:39,08be2bf79a4ab46b064eedbd2055821f6f640917,713521
2015-08-10 04:25:09,35ef5a34d25d56d2fa5d77a1617ffde8191aadce,714626
2015-08-10 04:02:23,ca99a9b8427702829c86d7d227ce234fbe5a4f01,713527
2015-08-03 00:30:44,e06fcdc535a77c9d14f82dd5716046ea5354c004,713490
2015-07-31 00:33:11,e06fcdc535a77c9d14f82dd5716046ea5354c004,713490
2015-07-31 00:30:52,c7311deccf6dbede12a064216ce3b0a89588fcab,713483
2015-07-30 18:21:47,450b2cd17148e46c2a9b1b2c1c857c094c3b0d6d,713454
2015-07-30 15:51:06,450b2cd17148e46c2a9b1b2c1c857c094c3b0d6d,713454
2015-07-10 19:24:23,4ca8f5386c9425bbaec241b419a72e5f45797bdd,713454
2015-07-10 19:15:00,198a4db28b0ab97afc0aa49409a455e6a28bd948,709503
2015-07-05 22:53:46,75b2fdc28d61172e9295913c4214c5ea8230f5f5,713241
2015-07-05 22:53:28,a89d339f8cda3ff3fa2028db8ed44894461b6963,710453
2015-07-02 00:52:16,731a0f43b545d9a0768d7434606f03c89286fe5e,710003
2015-07-01 00:00:42,f32a613f70509bab824671bf6e6152e561585f2c,710006
2015-06-30 22:29:15,f32a613f70509bab824671bf6e6152e561585f2c,710006
2015-06-29 17:16:35,0074ae8a0c785e97e116331ea1ee23167446f73d,709290
2015-06-22 22:28:04,defa56c7ea976b18da5181aa7daa00725541376f,709740
2015-06-22 21:35:32,6bf623c85c983cda7257288cd0339357a656caa8,709569
2015-06-22 21:35:32,dfe1b40bbacc12a5eedaaccc82c9c01aacf5d038,709496
2015-06-22 20:44:24,0cbb8ab40334ba4a26160b350bf86e04b20f9f1d,709290
2015-06-22 20:35:37,0cbb8ab40334ba4a26160b350bf86e04b20f9f1d,709290
2015-06-19 00:34:37,6bf623c85c983cda7257288cd0339357a656caa8,709569
2015-06-19 00:28:20,6bf623c85c983cda7257288cd0339357a656caa8,709569
2015-06-18 23:39:30,b927c0e75665172ac7333c624ffef6d3189a4e7c,709467
2015-06-18 23:38:48,16d65011486ad5f719598a1f2125c0cff70c0a7a,709188
2015-06-18 22:52:25,3a6351e50bf8748ce69d1ec749b5bb9c5ebed6b6,711737
2015-06-18 22:41:47,5720c9a8ea1089a66c63ed39fd2a76ffe31c5197,711558
2015-06-18 22:06:42,ed8aa2d9aa55865fd1dbf8a4be6ca197f30ada07,711280
2015-06-18 21:47:41,68281aae176dccf314cfc3f0522daddd08b44e2e,708973
2015-06-16 17:38:55,68281aae176dccf314cfc3f0522daddd08b44e2e,708973
2015-06-09 17:15:11,e0fbc3189bd06500b20f33b505500cfdbd2adf7e,711297
2015-06-09 00:17:55,f46ba40a191693e81d0ee3c55ce0eea2b127553d,711299
2015-06-08 20:21:55,4792697f4e5c73661991ca1b90b919ff3a60c15c,710528
2015-05-26 22:47:18,faddb010e5da47baff219e1d62122894b04f8e4e,709228
2015-05-26 21:19:28,cd597f90bf4fb27d84932f2f59abc45a1913cb58,709155
2015-05-15 00:37:50,6642c130dc4f12c1737611c465bda20566103875,709164
2015-05-02 21:38:43,47738a6f5572518e424022b17f58cdc6ee8904c6,708949
2015-04-29 21:26:54,27320c41e36b5e52c3a136c14ad8a672676c0a5b,708948
2015-04-27 23:42:39,013a6eda9af77438bce692df0e88ebb426cf19e9,708373
2015-04-27 18:12:45,10fd1af3827d3ac80803af72829af24a492a0f88,707651
2015-04-24 23:06:55,d1c616d2326226d532bd00c8627609b950a8a3e7,708023
2015-04-24 21:25:22,424a841744d5c80a1046f910c190cb953bb18351,708239
2015-04-24 15:42:59,013a6eda9af77438bce692df0e88ebb426cf19e9,708373
2015-04-24 14:40:03,ad8fd16c3285fb8582734148663b8ce18d7cc77c,708036
2015-04-23 22:56:09,93fc280de8aaadb4254604cf886800467aa9e9f1,708030
2015-04-19 03:43:24,5c1c1e402345ca0391a041ea1922553d1f5db02a,707076
2015-04-17 21:14:48,5c1c1e402345ca0391a041ea1922553d1f5db02a,707076
2015-04-09 18:47:28,62c4ed0290f1e45ac6176d59c006e377772bad17,707070
2015-04-09 18:41:40,1093212ce9c3dfe3c66a63217db8b1acf2443235,706967
2015-04-08 19:46:19,5744f49195e09e569187188808f09a50c167fcdc,707058
2015-04-08 16:28:28,5744f49195e09e569187188808f09a50c167fcdc,707058
2015-04-01 21:18:39,3d09f843d39188b7ee9990bcd031c5b44eb8de4a,706955
2015-04-01 18:11:28,3d09f843d39188b7ee9990bcd031c5b44eb8de4a,706955
2015-04-01 15:18:49,6c9aac067cea4e6dbc7c49da6f9839de4bf99c76,705360
2015-04-01 15:00:27,6c9aac067cea4e6dbc7c49da6f9839de4bf99c76,705360
2015-04-01 14:59:38,41eddcac4b6855b1e3c7bff486929e77f5ea3601,705451
2015-04-01 14:56:14,da7fb025e010d3a594a9c517ff73bf896616821a,705366
2015-03-31 19:59:49,55aec535c37434dbe5893e8ed37c69891b6d4b74,705463
2015-03-31 19:21:57,55aec535c37434dbe5893e8ed37c69891b6d4b74,705463
2015-03-25 21:13:49,1b803aa5092480f7ef51da5a28808c2995330e18,703450
2015-03-25 19:22:56,1b803aa5092480f7ef51da5a28808c2995330e18,703450
2015-03-25 03:53:06,4c27f44479075415dbc6fcf656cae8ce4727f20a,703309
2015-03-24 22:26:48,4c27f44479075415dbc6fcf656cae8ce4727f20a,703309
2015-03-24 20:37:11,35b963f086c598b3d63515b31ccf39fd30fffca9,701353
2015-03-24 02:51:35,91a72945cd3a07ebe6321d9fe6b516c05030621a,701353
2015-03-24 01:18:01,91a72945cd3a07ebe6321d9fe6b516c05030621a,701353
2015-03-24 01:16:36,79e83b5779d38c6369c01206b5c18b0e5f48cc68,701267
2015-03-21 15:28:59,d0fec490d0f5a3fbd930c70067a89eff4e619236,701242
2015-03-21 15:17:02,d0fec490d0f5a3fbd930c70067a89eff4e619236,701242
2015-03-21 15:17:02,7cac0876b7ced30ee7034d72874848c1a5dfdeea,701166
2015-03-21 15:15:41,041c666e665178ba6a8db7235f8dc697d9ceafc7,700887
2015-03-19 23:57:54,9e26b5bbf6486a710eba81c0d0214b2fb3f3e348,700527
2015-03-19 23:42:06,9e26b5bbf6486a710eba81c0d0214b2fb3f3e348,700527
2015-03-19 18:49:53,cdce5bc31cf64b1f50ed9223b49ea78cfeaeedb1,699645
2015-03-19 17:41:28,cdce5bc31cf64b1f50ed9223b49ea78cfeaeedb1,699645
2015-03-19 17:13:43,aa073a311c1e3380e26592b85e437322757f2921,698540
2015-03-19 16:45:58,aa073a311c1e3380e26592b85e437322757f2921,698540
2015-03-19 03:56:28,64262419ca129e38ae5df67194505d1ed8e4aa7f,696872
2015-03-18 20:39:26,64262419ca129e38ae5df67194505d1ed8e4aa7f,696872
2015-03-18 16:35:57,67296a17e89ddbf0ddf8a3c2fa148bd13712eb06,696870
2015-03-17 01:21:15,98394c40861c61c7c2ff9d535728c72b35e1b7e0,697055
2015-03-15 23:49:24,8880f7ef8e494a297e1dc1b845d78706409de19a,696423
2015-03-15 23:34:03,7c666efb09121fba46787e3bd3b47bf28ddeb5f2,696459
2015-03-12 16:06:50,99160d1b33ed65cb3c98f5062ead5af5ee4b0654,695588
2015-03-12 15:59:45,0a9ab77f777f8acaddb8cb20a71e89e563135320,695084
2015-03-10 23:47:44,c2d232df9b390130b583f7d4c970f3d7d88feec5,694920
2015-03-10 20:45:17,c2d232df9b390130b583f7d4c970f3d7d88feec5,694920
2015-03-10 16:09:49,287b82d05824fe87f513b1e32727193d92a071ea,694956
2015-03-09 22:50:30,05bb4897f09c0a72c785ee4fdd90b75b1b680f2d,694980
2015-03-09 18:32:25,9db1c626237b976239b5de9c95e067f12eded4b5,694960
2015-03-09 17:34:08,a5b4268cb1f8a590d08cf6dec932cf1b949e2817,693845
2015-03-09 17:24:41,362e17dfadd02ae9f4331ef0e4c1f20bef55b7ea,693851
2015-03-09 04:49:37,8f91db7c8942c1fc8d24da8aeb07742160ae66b3,693753
2015-03-09 04:48:21,8f91db7c8942c1fc8d24da8aeb07742160ae66b3,693753
2015-03-09 04:44:41,ea3f5c04a604e8bb8ce0f779d36c5d3dec1e9581,693759
2015-03-09 04:42:41,74b591489b1ecd45a58cfb50ef45c69fa563749b,692568
2015-03-09 00:09:01,74b591489b1ecd45a58cfb50ef45c69fa563749b,692568
2015-03-08 23:20:37,53801412e46b6d3135a0a8475387776b388221ed,692434
2015-03-08 03:13:12,d436987701260c0eefe2d6f129cfd6941261c60f,693633
2015-03-07 13:23:41,53801412e46b6d3135a0a8475387776b388221ed,692434
2015-03-01 23:57:33,f4544bb3ab1fea478c57a2892616a5761c5769f6,693097
2015-02-28 10:04:09,40ae054ed1a478ef23db0b9c74803a0e456198a7,692462
2015-02-07 07:25:42,3919148e8582ddc18cbb90542a18f9e60fa85c4b,692442
2015-02-06 10:45:42,3919148e8582ddc18cbb90542a18f9e60fa85c4b,692442
2015-02-03 21:01:28,164a28a3233e01581c958ba76c89627adc3419c6,692446
2015-02-03 20:49:15,164a28a3233e01581c958ba76c89627adc3419c6,692446
2015-01-29 19:36:30,6ced67e1bc4dbb3e7f48b381a426b50b4f3379f4,693583
2015-01-24 06:18:34,57641c121d380b720f38df52736dc21f77e6d584,692468
2015-01-21 01:40:34,1661a1abbdfd185b87bbc6b9bce3ac7488507575,692116
2015-01-21 01:39:27,1661a1abbdfd185b87bbc6b9bce3ac7488507575,692116
2015-01-20 05:23:36,6ca0dcfef7aab4aefb5aad5de1011ed886392749,691662
2015-01-20 05:20:15,6ca0dcfef7aab4aefb5aad5de1011ed886392749,691662
2015-01-19 00:55:51,05e7a48c451ea44ca73b85f3cf7109b25f109221,691752
2015-01-14 16:28:58,271fe7db5e17bb8112c2f425477fb70dcaf6f23c,691432
2015-01-10 22:00:43,a4eb1436c5a46ff3a60d3fee71da7d622b218361,691058
2015-01-04 18:23:17,eddf4c097ef6244e31eb49c2b059addf014fa27d,691400
2015-01-04 03:14:41,eddf4c097ef6244e31eb49c2b059addf014fa27d,691400
2015-01-04 02:01:20,a7998e3d5ed10eb01f5b9ca4266432d7eaac7c7e,691413
2015-01-04 01:58:15,a7998e3d5ed10eb01f5b9ca4266432d7eaac7c7e,691413
2015-01-04 01:53:57,e3085f86cb3b2cc2cdaba97ab5ad9082da4b7a1b,691554
2014-12-31 11:17:21,e3085f86cb3b2cc2cdaba97ab5ad9082da4b7a1b,691554
2014-12-25 21:36:16,ba95cbd55263c4f268adc658cee5fc2c46924473,691026
2014-12-22 18:42:15,4871adac2a8895531c017e4bc62d92ec1d58e750,691363
2014-12-20 00:12:52,4871adac2a8895531c017e4bc62d92ec1d58e750,691363
2014-12-18 19:04:14,2421e938dd5acc3c68b6b68ae086dcbc4a3d39f4,690720
2014-12-11 05:11:32,c5fae8e9779e706bdb44b7ac5cad4fc6c3cf05a2,691365
2014-12-11 04:09:38,c5fae8e9779e706bdb44b7ac5cad4fc6c3cf05a2,691365
2014-12-09 20:26:41,c614fbaf19e47e84aa625b5ccc4533677d8b65a0,691057
2014-12-08 00:20:24,c614fbaf19e47e84aa625b5ccc4533677d8b65a0,691057
2014-12-07 22:52:44,fa43e84a6d032478b16f620f9e5b52c13c7fd6f8,688183
2014-12-07 22:42:12,ef13343cb7f1079f1b7b9403576c40d6f80c6859,688173
2014-12-04 18:05:44,17a503fe222858aa2abfaea39e9282ed66d51e70,688192
2014-12-04 18:03:49,565cf32591feffb36de01ce3a690c8838812ea44,688186
2014-12-04 17:04:19,f2e6d9ca1457c169d0ebdb29708095a932236aba,688122
2014-12-04 05:59:27,1d38b9dad8ac5a9efc137c3ffc7857269cfd7422,688119
2014-12-04 05:32:51,2cb322483858447e22565e270f0d7b3963ba00b1,688182
2014-12-04 02:17:27,7cdd04704be569b42743ef15ecfc6ccd8e3444e6,687887
2014-12-04 02:04:26,7cdd04704be569b42743ef15ecfc6ccd8e3444e6,687887
2014-12-03 16:16:32,1471a0d7cdf0e035f5c92d2e64e9e66eb1588e41,687850
2014-12-03 16:11:33,1471a0d7cdf0e035f5c92d2e64e9e66eb1588e41,687850
2014-12-02 06:27:06,454548f50011d4b28765c630a58c09abd63f4ad3,687853
2014-12-02 06:21:54,454548f50011d4b28765c630a58c09abd63f4ad3,687853
2014-12-02 06:15:50,8b996ea33932ad621ddaade4e2128e7dd5c950fd,687989
2014-12-02 06:14:25,8b996ea33932ad621ddaade4e2128e7dd5c950fd,687989
2014-12-02 05:30:06,df4c7408a9e0d28f5eeb51b1a6c8951650860ee5,688117
2014-12-02 05:10:55,df4c7408a9e0d28f5eeb51b1a6c8951650860ee5,688117
2014-11-24 18:09:33,6efe324af46c04988a1c745bfad3159ccdd64f8f,688043
2014-11-24 17:33:39,25d4cf0865bc062ee1da16224c2a74dedc77ade4,688106
2014-11-24 05:36:08,6ce2fc6e39c32c5e2075079cd3e1deb5e20de5cc,688106
2014-11-23 21:29:49,6ce2fc6e39c32c5e2075079cd3e1deb5e20de5cc,688106
2014-11-23 21:26:54,581fe4a29b18faa2ce07a8426275ae57ef8f1f77,688079
2014-11-23 21:25:27,e919a30156881351c1b9179d92a8e22e39d03a00,688042
2014-11-23 21:25:27,09173faf5354942c2e8f491748e9c99982e5326a,687725
2014-11-23 21:25:27,6ca12c0d2de43e45c0598ab526bbff335a2950d6,687534
2014-11-23 21:25:27,f80d0b8135e35b7640a6def735d4184af7e5abeb,687546
2014-11-23 21:25:27,70ce66bba19c79261f7aa14b38743ea31c705deb,687565
2014-11-23 21:25:27,4418c8ed6eff2611e7075830e8ad465617675995,686714
2014-11-23 21:23:35,f7db6e11d2069932eae94a220502c6ee93412c1e,686702
2014-11-23 21:23:35,8fa9c7cdfcad6ad35ac41d352f20a797d2706b75,686680
2014-11-23 21:23:30,8df40f13c6a1ba56dbc7c7c1164774c350882b51,686696
2014-11-23 21:23:28,04f9aaefae75e11d9ba17c0963dce13da2913adc,686760
2014-11-23 21:18:24,0f24e20e250651363f8465721bf1d67b93f3e569,686758
2014-11-23 20:35:03,d9dea7e129b22d9fe37b37823d75f345afad8f1e,686769
2014-11-23 20:14:02,e4e7722fc588b5a9feaf072c54d82460750e0311,686771
2014-11-22 19:45:18,8a6d4b090a862cd2edaf864a2d69e639d866eb6a,686700
2014-11-22 19:43:33,8a6d4b090a862cd2edaf864a2d69e639d866eb6a,686700
2014-11-22 02:24:03,9b68c7a5684428393bc57bbda57ac01291cb84bc,686697
2014-11-22 02:23:07,950e76ebd845972bbdf6c1d64dfc0ff6b835b805,686628
2014-11-22 02:18:30,950e76ebd845972bbdf6c1d64dfc0ff6b835b805,686628
2014-11-22 02:15:35,8b1e77fa892cfe0f6d7a04bca9b7096fd9258a51,686650
2014-11-21 00:56:17,911fc6ca63323df7a5546b85c7b18a379e991cc6,686783
2014-11-21 00:49:52,8b83b9ab7bf99e537ab30a1331159ec8eb76af5e,686714
2014-11-21 00:46:52,8b83b9ab7bf99e537ab30a1331159ec8eb76af5e,686714
2014-11-18 19:50:09,948d21fd4e6ac3a532ca4dcac9a2b32b658c24d1,686740
2014-11-18 19:37:12,948d21fd4e6ac3a532ca4dcac9a2b32b658c24d1,686740
2014-11-18 17:58:45,652f269ae09cdd534e15fb5be599893c6a90cd9b,687386
2014-11-18 17:51:08,05e537493e07e3796cdc836c557093ceb331ca1a,687502
2014-11-18 17:44:38,52779b0181f28a1b693851d898d306e4d431c183,687508
2014-11-18 17:44:14,f417f40dedf5bdc99c6137132b680a442de38ff0,687522
2014-11-18 17:07:43,6fa01bee90fa532179b0a971a1d0dd3f1569ac15,687377
2014-11-18 17:06:48,7fc40c17d9fcf532d33aa4630667fa402a6890e8,687383
2014-11-18 17:05:58,a894dfd1efea76d00cb848310e628f9c2ed740d6,687352
2014-11-18 16:48:39,47598d2c36f1447bca7a06cab6fa684caf856277,686457
2014-11-18 16:23:09,47598d2c36f1447bca7a06cab6fa684caf856277,686457
2014-11-18 16:15:37,c4e93b357920c36ee0fcfccdff7b263574670ee4,687397
2014-11-18 16:15:37,2c06a6a2a1dc38270586ba8e5cd5546396f1ed12,691416
2014-11-18 16:15:36,3a985efc70044e122011aa8c938fab502ea8c271,687702
2014-11-17 23:16:18,3a182ca05e519632e2bc7c2735414f3bc28f5b1a,686426
2014-11-17 23:15:19,3a182ca05e519632e2bc7c2735414f3bc28f5b1a,686426
2014-11-14 01:57:53,d8eff3d0885e0da291f5e4fef46c084366640ad9,686423
2014-11-14 01:56:12,5f3b5a4997e0d0349c271215d13eb5ef85945e79,686460
2014-11-14 01:54:05,5f3b5a4997e0d0349c271215d13eb5ef85945e79,686460
2014-11-14 01:35:10,b6dd508a47b4f7d921aa2a41b915cda174c582a7,686414
2014-11-14 01:31:37,7f614c448c9b9fb919f022d10c1b864ac37eac5e,686258
2014-11-12 20:47:35,42d183608e3b38bfde442f074ff24234400b2f40,686508
2014-11-12 20:40:57,b94e0121ea799081509a2365ed36a2026b4ef6a4,686513
2014-11-12 20:39:20,5ad9f08d19dfb88c7fc9cd4179d772eb755b0584,686347
2014-11-12 20:32:45,b94e0121ea799081509a2365ed36a2026b4ef6a4,686513
2014-11-12 18:10:29,c0cbdf6e814038385bad3945b2229e7dd611eb00,686352
2014-11-12 17:16:25,c0cbdf6e814038385bad3945b2229e7dd611eb00,686352
2014-11-11 03:38:08,d69e9ba2d4eef691fc5d0beff13e92988c04bc2d,685438
2014-11-11 01:55:18,e51a1a46524072d799414ffa0077f9f30e9ba6a2,685344
2014-11-11 01:18:16,195ba9908a2748914ac647f22509cd2d9ab66d97,685194
2014-11-11 00:35:31,5086c894bb896fa078cd00ed751bf82341614234,685162
2014-11-10 22:48:55,13111e176ac8334654ab4ce5826ebe6b828ffa6d,685141
2014-11-10 20:38:55,9b0f26368c663c6461c82f7f4c296a97985fedf9,684667
2014-11-10 20:00:16,19868b1bc8634655d27dd73d1c9ad284c2816e04,684642
2014-11-09 07:36:26,88c26511acc3daadae4d788d333d2930c986a2d1,682174
2014-11-09 07:32:21,3ee094dff1c2b20b8a11520fd6229c5fdf946b5e,682069
2014-11-09 07:10:34,85a6d3f9595bf14fc5bf018a74c918e6dc5ecf83,681876
2014-11-09 07:01:23,bd771c7674ee2fe5ba4c334948c9149ba4ea98b9,681770
2014-11-09 06:49:21,3b82939a355ae91662c605b35e739e7f032db6e6,681770
2014-11-08 19:47:22,01d21b186ca671903ad8720c13ea2fa01f82e0fb,680208
2014-11-08 19:25:03,6cbce5b10eea5543e43d967b67b4ca79e190ff8c,678986
2014-11-08 06:39:07,dac42a0635f199f39419c219ced98830b967d0e7,678569
2014-11-08 06:20:34,6f5461e13d02a44c4ce9d7287688329a9ef52774,676492
2014-11-03 22:35:55,840a7a5939dad54bebe4bb544478bb8abbe6bf56,672827
2014-11-01 19:26:19,2c53f045d71ab31353dfdbbe08d03ca6d96c25d0,672752
2014-11-01 19:20:42,fae63916db6cabd6f01ac856b00a809517c7c796,672669
2014-10-31 01:58:28,a1ae35e370953e988c33616c5436a0e2f33cf20d,672706
2014-10-30 23:52:55,a1ae35e370953e988c33616c5436a0e2f33cf20d,672706
2014-10-30 23:35:33,8458820f009b6a20b00adeb129d5055b281d2386,672705
